listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
762426,Master Bedroom in Doorman Apt w/ Park Views,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzYyNDI2/original/87df4078-f1cb-4561-8df8-a165eaef1646.jpeg,8,3799199,Jackie,"","",false,40.7988,-73.9611,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Paid parking off premises,Books and reading material,Ceiling fan,Breakfast,Conditioner,Elevator,Free street parking,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Bathtub,Window guards,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Exercise equipment,Shower gel,Luggage dropoff allowed,Long term stays allowed,Safe,Baking sheet,Toaster",false,30,Strict,USD,100,0,21,4.75,4.6,4.8,4.4,5.0,4.8,4.7,2479.0,2479.0,143.7,143.7,0.049,0.059,6.8,6.8,8.1,8.1,18,60,347,365,0.0,0.0,157.1,157.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
763809,Mermaid Oasis in the Heart of Brooklyn,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/392afc09-e9f6-4d4b-82c3-85b812c42b01.jpg,34,3604585,Jenny,"","",false,40.6410,-73.9571,,,1,0.0,false,"TV,Blender,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Movie theater,Hot water,Gym,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Ethernet connection,Laundromat nearby,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Single level home,Smoke alarm,Exercise equipment,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Bathtub",false,30,Strict,USD,0,0,81,4.89,4.8,4.9,4.8,4.9,4.5,4.8,4224.0,4224.0,57.2,57.2,0.197,0.0,11.6,11.6,0.0,0.0,72,0,293,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
765315,Bed & Bathroom in Williamsburg Loft,Private room in condo,private_room,https://a0.muscache.com/im/pictures/11161682/180e8496_original.jpg,29,4034995,Susan,"","",false,40.7101,-73.9604,,,2,0.0,false,"TV,Wifi,Air conditioning,Room-darkening shades,Portable fans,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Coffee maker,Refrigerator,Dishes and silverware,Heating,Clothing storage,Stove,Wine glasses,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Toaster",false,4,Firm,USD,0,0,127,4.8,4.9,4.8,4.8,4.8,4.9,4.8,15512.0,15512.0,165.0,165.0,0.282,0.609,42.5,42.5,91.8,91.8,103,196,262,365,0.0,0.0,184.9,184.9,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
765569,"Boutique Brooklyn Condo, Quiet St, Great Location",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/11981899/9867e7a6_original.jpg,27,4036700,Anna,"","",true,40.6962,-73.9832,4,2,2,1.0,false,"TV,Washer,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Hot water,Iron,Heating,Cooking basics",false,30,Strict,USD,150,0,88,4.89,4.9,4.9,4.8,4.9,4.8,4.9,49859.0,49859.0,199.6,199.6,0.688,0.754,136.6,136.6,149.7,149.7,251,32,114,365,14198.0,14198.0,199.1,199.1,0.8,0.973,157.8,157.8,191.9,191.9,72,16,18,90
773885,Designer's Art-Circus-Theater Loft,Entire loft,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzczODg1/original/1075008d-5547-439d-80d0-01050c11d445.jpeg,24,1679238,Viveca,"","",true,40.6991,-73.9532,4,2,2,1.0,false,"Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Conditioner,Elevator,Free street parking,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Bathtub,Children’s books and toys,Blender,Window guards,Babysitter recommendations,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed,Dining table,Outdoor playground,Baking sheet,Toaster",true,30,Moderate,USD,473,0,61,4.92,5.0,5.0,4.9,5.0,4.7,4.8,27620.0,27620.0,138.1,138.1,0.548,0.641,75.7,75.7,88.5,88.5,200,53,165,365,6141.0,6141.0,162.1,162.1,0.411,1.0,68.2,68.2,166.0,166.0,37,53,53,90
777327,Cozy Quiet Sunny 1br Ditmas Park Close to Train,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/12905812/1d5b0039_original.jpg,34,4086839,Nataliya,"","",false,40.6408,-73.9638,3,1,2,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Portable fans,Ceiling fan,Hot water,Body soap,Conditioner,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Ethernet connection,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Bread maker,Sound system,Rice maker,Bathtub",false,30,Strict,USD,0,0,66,4.65,4.7,4.8,4.5,4.9,4.8,4.5,16043.0,16043.0,145.9,145.9,0.321,0.38,44.0,44.0,52.1,52.1,117,57,248,365,5546.0,5546.0,123.7,123.7,0.478,0.0,61.6,61.6,0.0,0.0,43,0,47,90
781865,"Sunny, Newly Redecorated Apt in Hip Brooklyn Area",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/airflow/Hosting-781865/original/520f6b6b-8f33-40ca-9098-e0cd27c0d3cc.jpg,28,2239196,Tracey,118753761,Monique,true,40.6766,-73.9591,3,1,1,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Room-darkening shades,Hot water,Elevator,Bed linens,Free street parking,Laundromat nearby,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Smoke alarm,Essentials,Long term stays allowed,Hangers,Iron,Freezer",false,30,Moderate,USD,2000,0,77,4.79,4.8,4.6,4.6,4.8,4.8,4.7,33554.0,33554.0,151.4,151.4,0.614,0.629,91.9,91.9,94.3,94.3,224,9,141,365,5918.0,5918.0,102.7,102.7,0.633,0.0,65.8,65.8,0.0,0.0,57,0,33,90
783202,Charming First Floor Village Apt off Bleecker,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/11914294/5e1c82a1_original.jpg,31,4129805,Evelyn,"","",true,40.7328,-74.0027,4,1,3,1.0,false,"TV,Children’s books and toys,Wifi,Air conditioning,Babysitter recommendations,Kitchen,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Smoke alarm,Carbon monoxide alarm,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace",false,1,Strict,USD,0,30,416,4.73,4.7,4.8,4.7,4.8,5.0,4.7,101135.0,101135.0,344.1,344.1,0.805,0.828,277.1,277.1,284.9,284.9,294,10,71,365,21582.0,21582.0,354.5,354.5,0.667,0.75,239.8,239.8,269.8,269.8,60,10,30,90
783341,"Private Room in 3 Bedroom Apt, LES (Downtown)",Private room in condo,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzgzMzQx/original/350bd131-85db-462d-946f-2f46fb746b26.png,53,4111640,Jennifer,694606173,Luka,true,40.7156,-73.9840,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Mini fridge,Elevator,Free street parking,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Bathtub,Blender,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Barbecue utensils,Toaster",false,30,Strict,USD,0,0,72,4.85,4.9,5.0,4.8,4.9,4.8,4.8,11186.0,11186.0,75.6,75.6,0.397,0.824,30.6,30.6,63.6,63.6,145,189,220,365,5171.0,5171.0,76.1,76.1,0.756,1.0,57.5,57.5,76.0,76.0,68,22,22,90
784122,New Renovation:Manhattan Charm....Brooklyn Flavor!,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Nzg0MTIy/original/0a025094-6cf9-4d08-8bff-64ad2d95c36a.jpeg,35,3483450,Aswad,"","",true,40.6814,-73.9154,4,2,4,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Ceiling fan,Pets allowed,Conditioner,Free street parking,Laundromat nearby,Indoor fireplace,Heating,Coffee,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Blender,Window guards,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Long term stays allowed,Dining table,Baking sheet,Toaster",false,30,Flexible,USD,200,0,92,4.77,4.8,4.9,4.8,4.9,4.6,4.8,2231.0,2231.0,191.0,191.0,0.036,0.057,6.1,6.1,9.7,9.7,13,135,352,365,2231.0,2231.0,174.1,174.1,0.144,0.224,24.8,24.8,38.5,38.5,13,32,77,90
786685,Historic Brownstone dwelling gorgeous garden,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/76c46789-9342-4077-a092-3d7ade9511b4.jpg,35,4147380,Lauren,"","",false,40.8229,-73.9495,6,1,2,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Conditioner,Free street parking,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Bathtub,Children’s books and toys,Blender,Window guards,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Dining table,Baking sheet,Barbecue utensils,Toaster",false,30,Moderate,USD,100,0,217,4.89,4.9,5.0,4.9,5.0,4.8,4.8,3307.0,3307.0,239.2,239.2,0.033,0.097,9.1,9.1,26.7,26.7,12,241,353,365,0.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,90,90
794156,Lincoln Center  luxury condo,Entire condo,entire_home,https://a0.muscache.com/im/pictures/859099e7-7432-4c89-abb7-bd439494f620.jpg,9,58366,Linna,"","",true,40.7715,-73.9807,2,1,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Elevator,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Carbon monoxide alarm,Essentials,Long term stays allowed,Hangers,Hair dryer,Iron,Dedicated workspace",false,30,Strict,USD,125,0,64,4.6,4.6,4.8,4.5,4.9,5.0,4.6,21395.0,21395.0,244.3,244.3,0.241,0.321,58.6,58.6,78.1,78.1,88,91,277,365,234.0,234.0,238.3,238.3,0.011,0.023,2.6,2.6,5.3,5.3,1,46,89,90
804194,"Clean, Cool ,Cozy Bushwick room",Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-804194/original/50343533-7c48-414b-afcd-9bd88283dfe9.jpg,35,4232762,Sigfus,"","",true,40.7073,-73.9399,,,1,0.0,false,"Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Paid parking off premises,Books and reading material,Conditioner,Mini fridge,Elevator,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,BBQ grill,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Dining table,Toaster",true,3,Moderate,USD,40,10,121,4.92,4.9,5.0,4.9,5.0,4.7,4.8,45312.0,45312.0,140.8,140.8,0.879,0.0,124.1,124.1,0.0,0.0,321,0,44,365,11643.0,11643.0,154.7,154.7,0.833,0.0,129.4,129.4,0.0,0.0,75,0,15,90
808476,Great Space / Private Room,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/13190004/273c916e_original.jpg,28,3775799,Wendee,"","",false,40.8349,-73.9494,,2,2,0.0,false,"TV,Washer,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,Fire extinguisher,Kitchen,Elevator,Heating",false,30,Strict,USD,20,0,1,,,,,,,,699.0,699.0,67.0,67.0,0.036,0.053,1.9,1.9,2.9,2.9,13,122,352,365,699.0,699.0,48.6,48.6,0.144,0.0,7.8,7.8,0.0,0.0,13,0,77,90
816888,Whole Manhattan Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/11993753/d478079f_original.jpg,18,2805766,Tristan,"","",true,40.8555,-73.9346,2,1,1,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Hot water,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Ethernet connection,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Toaster,Bathtub",false,30,Flexible,USD,150,11,29,4.66,4.6,4.9,4.2,4.8,4.7,4.5,13899.0,13899.0,73.7,73.7,0.512,0.779,38.1,38.1,57.9,57.9,187,125,178,365,6188.0,6188.0,73.7,73.7,0.933,0.0,68.8,68.8,0.0,0.0,84,0,6,90
818084,Gorgeous sunny prime SoHo 1BR Apt.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/13655380/cc0a0efe_original.jpg,33,128256,Annie & Dan,"","",true,40.7282,-74.0013,3,1,2,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Paid parking off premises,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,30,Moderate,USD,0,0,102,4.89,4.8,5.0,4.9,5.0,5.0,4.6,20456.0,20456.0,304.6,304.6,0.173,0.215,56.0,56.0,69.8,69.8,63,72,302,365,0.0,0.0,249.8,249.8,0.0,0.0,0.0,0.0,0.0,0.0,0,56,90,90
819206,Cute shared studio apartment,Shared room in rental unit,shared_room,https://a0.muscache.com/im/pictures/50369927/56b444c2_original.jpg,6,4306950,Christopher,"","",false,40.7902,-73.9509,,,1,0.0,false,"TV,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,Essentials,Hair dryer,Hot water,Iron,Elevator,Free street parking,Refrigerator,Dishes and silverware,Heating",false,30,Flexible,USD,0,0,150,4.63,4.8,4.8,4.8,4.7,4.6,4.6,3616.0,3616.0,44.7,44.7,0.225,0.238,9.9,9.9,10.5,10.5,82,21,283,365,2699.0,2699.0,45.3,45.3,0.667,0.0,30.0,30.0,0.0,0.0,60,0,30,90
820953,Entire Apt Yours! (1 Month Minimum),Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/94690427/aa227403_original.jpg,12,4105474,Amanda,"","",false,40.7203,-73.9397,2,2,1,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Ceiling fan,Hangers,Hot water,Dishes and silverware,Heating,Cooking basics",false,30,Strict,USD,0,0,11,4.7,4.6,4.9,4.7,4.8,4.3,4.9,4663.0,4663.0,103.0,103.0,0.123,0.208,12.8,12.8,21.6,21.6,45,149,320,365,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,90,90
825129,Room w/pvt bathroom on Central Park,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/11802060/63926473_original.jpg,14,1490833,Patrick,"","",true,40.7953,-73.9639,,,1,0.0,false,"Wifi,Air conditioning,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Hot water,Body soap,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Coffee maker,Refrigerator,Piano,Dishes and silverware,Cooking basics,Oven,Stove,Wine glasses,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Hair dryer,Iron,Toaster",false,31,Moderate,USD,301,0,199,4.6,4.7,4.9,4.4,4.9,4.9,4.6,31762.0,31762.0,129.4,129.4,0.699,0.882,87.0,87.0,109.9,109.9,255,76,110,365,7843.0,7843.0,99.9,99.9,0.878,1.0,87.1,87.1,99.3,99.3,79,11,11,90
826685,Dreamy Private Room in  Super Cool Bedstuy Apt.,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/8aaf1b9c-5a48-42c8-bb33-15c09bec7508.jpg,10,94669,Keithan,"","",true,40.6847,-73.9407,,,1,0.0,false,"TV,Cable TV,Wifi,Kitchen,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Bathtub",false,30,Strict,USD,75,5,94,4.85,4.9,4.9,4.5,5.0,4.8,4.8,9785.0,9785.0,49.2,49.2,0.54,0.709,26.8,26.8,35.2,35.2,197,87,168,365,2247.0,2247.0,52.6,52.6,0.478,0.581,25.0,25.0,30.4,30.4,43,16,47,90
828616,Brooklyn Livin',Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-828616/original/0044d7e7-788f-41f0-a67a-6415bca3df3f.jpeg,18,1410714,Antoinette,"","",false,40.6656,-73.9335,2,1,,1.0,false,"Wifi,Air conditioning,Kitchen,Hot water kettle,Books and reading material,Portable fans,Hot water,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Smoke alarm,Exercise equipment,Shower gel,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Sound system,Bathtub",false,30,Strict,USD,100,0,8,5.0,5.0,4.9,4.5,5.0,4.5,4.8,1690.0,1690.0,95.0,95.0,0.049,0.062,4.6,4.6,5.9,5.9,18,77,347,365,1414.0,1414.0,93.8,93.8,0.167,0.0,15.7,15.7,0.0,0.0,15,0,75,90
837503,Vintage Vibes: Cozy Brooklyn Haven in Clinton Hill,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/8528fab7-3b47-48f5-9405-a33e9a29fc14.jpg,20,265525,Casey,"","",false,40.6914,-73.9573,2,1,1,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Books and reading material,Portable fans,Hot water,Body soap,Free street parking,Laundromat nearby,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Smoke alarm,Carbon monoxide alarm,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster,Bathtub",false,30,Flexible,USD,0,0,304,4.68,4.8,4.9,4.7,4.9,4.6,4.6,23440.0,23440.0,127.4,127.4,0.49,0.716,64.2,64.2,93.8,93.8,179,115,186,365,0.0,0.0,126.1,126.1,0.0,0.0,0.0,0.0,0.0,0.0,0,75,90,90
838070,Brooklyn Apt: 1 Bedroom w/Garden,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/777b5302-3827-4346-9e31-4bb00409ac2f.jpg,14,240048,Katherine,"","",true,40.6624,-73.9920,2,1,1,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Hot water,Free street parking,Outdoor furniture,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,BBQ grill,Exercise equipment,Backyard,Fire extinguisher,Essentials,Hair dryer,Iron,Dedicated workspace,Outdoor dining area",false,30,Moderate,USD,0,0,79,4.8,4.8,4.9,4.8,4.9,4.8,4.8,9252.0,9252.0,110.2,110.2,0.233,0.552,25.3,25.3,60.1,60.1,85,211,280,365,0.0,0.0,114.4,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0,89,90,90
844319,"XL 90m2 2BR Victorian area,sleeps 7",Entire condo,entire_home,https://a0.muscache.com/im/pictures/65396595/ce242819_original.jpg,32,683027,Camille,"","",false,40.6315,-73.9588,6,2,2,1.0,false,"TV,Children’s books and toys,Wifi,Air conditioning,Kitchen,Pack ’n play/Travel crib,Pets allowed,Hot water,Bed linens,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Hair dryer,Iron,Baking sheet,Bathtub",false,30,Firm,USD,60,0,287,4.51,4.7,4.6,4.4,4.7,4.7,4.6,2943.0,2943.0,108.4,108.4,0.074,0.093,8.1,8.1,10.1,10.1,27,74,338,365,0.0,0.0,106.7,106.7,0.0,0.0,0.0,0.0,0.0,0.0,0,74,90,90
846854,"Large Garden Duplex, Park block, Private entryway",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/103066028/d37e9c8d_original.jpg,21,4422368,Dirk,"","",false,40.7871,-73.9723,7,2,5,1.5,false,"High chair,TV,Baby safety gates,Cable TV,Children’s books and toys,Wifi,Air conditioning,Kitchen,Pack ’n play/Travel crib,Free parking on premises,Hot water,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,30,Strict,USD,0,0,109,4.95,4.9,5.0,4.9,5.0,5.0,4.7,54641.0,54641.0,383.2,383.2,0.386,0.536,149.7,149.7,207.8,207.8,141,102,224,365,19058.0,19058.0,387.9,387.9,0.544,0.0,211.8,211.8,0.0,0.0,49,0,41,90
847648,"Charming Apt in Historic Sugar Hill, Harlem",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/c904d986-f45b-4754-99ae-f8a457f05a68.jpg,11,3989285,⁨Virginia (ViVi)⁩,"","",false,40.8277,-73.9447,2,1,1,1.0,false,"Blender,Wifi,Air conditioning,Kitchen,Room-darkening shades,Paid parking off premises,Books and reading material,Ceiling fan,Hot water,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Toaster,Rice maker,Bathtub",false,30,Moderate,USD,80,0,14,4.93,4.8,5.0,4.9,5.0,4.6,4.8,1711.0,1711.0,108.1,108.1,0.041,0.055,4.7,4.7,6.2,6.2,15,91,350,365,210.0,210.0,103.6,103.6,0.022,0.069,2.3,2.3,7.2,7.2,2,61,88,90
848071,1 BEDROOM APT -  Lower East Side,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODQ4MDcx/original/c1a5ab20-5776-4488-963f-a54d7ff59b27.jpeg,22,4427679,Marcell,"","",false,40.7174,-73.9923,2,1,1,1.0,false,"Wifi,Air conditioning,Kitchen,Hot water,Elevator,Bed linens,Trash compactor,Extra pillows and blankets,Laundromat nearby,Coffee maker,Refrigerator,Dishes and silverware,Heating,Oven,Stove,Smoke alarm,Shower gel,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Bathtub",false,30,Strict,USD,100,0,97,4.74,4.9,4.8,4.6,5.0,4.8,4.8,11851.0,11851.0,101.4,101.4,0.315,0.511,32.5,32.5,52.7,52.7,115,140,250,365,0.0,0.0,97.8,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
